latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,energy_reverse_Wh_A,direction_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,energy_reverse_Wh_B,direction_B,id_punto
25.618982,-100.29505,2026-07-11 14:47:00,11,7,2026,14,47,135.0,2.455,105.8,0.31,58.82,82086,36593,REVERSE,135.0,3.487,207.1,0.43,58.82,42691,66039,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 15:50:00,11,7,2026,15,50,133.5,7.64,376.0,0.36,58.84,82124,36616,FORWARD,133.5,4.774,605.6,0.94,58.84,42717,66087,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 16:49:00,11,7,2026,16,49,133.8,5.759,226.1,0.29,58.85,82131,36622,REVERSE,133.8,2.198,69.0,0.23,58.85,42717,66097,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 17:55:00,11,7,2026,17,55,134.5,4.244,307.6,0.53,58.84,82148,36634,FORWARD,134.5,1.86,149.6,0.59,58.84,42729,66105,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-11 20:47:00,11,7,2026,20,47,134.7,3.532,344.3,0.72,58.81,82223,36643,FORWARD,134.7,2.745,283.7,0.76,58.81,42729,66196,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 00:02:00,12,7,2026,0,2,135.6,5.632,671.4,0.87,58.84,82396,36643,FORWARD,135.6,5.182,667.1,0.94,58.84,42729,66367,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 02:33:00,12,7,2026,2,33,136.2,6.082,747.1,0.89,58.81,82547,36643,FORWARD,136.2,4.454,593.0,0.97,58.81,42729,66487,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 04:11:00,12,7,2026,4,11,136.4,4.732,578.7,0.89,58.81,82650,36643,FORWARD,136.4,3.478,450.9,0.94,58.81,42729,66566,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 05:33:00,12,7,2026,5,33,136.0,5.097,606.7,0.87,58.84,82731,36643,FORWARD,136.0,3.723,468.9,0.92,58.84,42729,66630,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 06:32:00,12,7,2026,6,32,136.2,4.954,595.4,0.88,58.85,82788,36643,FORWARD,136.2,3.496,451.2,0.94,58.85,42729,66674,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 08:11:00,12,7,2026,8,11,136.4,2.77,272.9,0.72,58.79,82852,36643,FORWARD,136.4,1.247,136.5,0.8,58.79,42729,66717,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 09:27:00,12,7,2026,9,27,136.4,1.547,94.8,0.44,58.87,82870,36651,REVERSE,136.4,2.38,201.9,0.62,58.87,42744,66722,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 10:32:00,12,7,2026,10,32,136.0,2.974,325.9,0.8,58.78,82870,36717,REVERSE,136.0,3.773,390.3,0.76,58.78,42826,66722,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 11:39:00,12,7,2026,11,39,137.3,8.737,274.6,0.22,58.87,82879,36779,FORWARD,137.3,8.108,932.9,0.83,58.87,42935,66722,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 12:37:00,12,7,2026,12,37,136.1,3.761,414.3,0.8,58.85,82880,36828,REVERSE,136.1,5.934,619.0,0.76,58.85,43010,66722,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 13:48:00,12,7,2026,13,48,134.8,3.811,388.1,0.75,58.87,82906,36849,FORWARD,134.8,2.151,250.9,0.86,58.87,43037,66740,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 14:49:00,12,7,2026,14,49,136.6,2.728,254.1,0.68,58.85,82926,36894,REVERSE,136.6,4.938,460.9,0.68,58.85,43089,66755,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 15:50:00,12,7,2026,15,50,135.6,2.939,170.0,0.42,58.85,82961,36903,FORWARD,135.6,1.875,113.4,0.44,58.85,43103,66780,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 16:49:00,12,7,2026,16,49,134.3,7.587,847.2,0.83,58.87,83015,36903,FORWARD,134.3,4.606,585.2,0.94,58.87,43108,66815,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 17:54:00,12,7,2026,17,54,134.3,7.769,829.8,0.79,58.88,83099,36903,FORWARD,134.3,3.657,456.2,0.92,58.88,43108,66866,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-12 20:48:00,12,7,2026,20,48,133.8,6.218,742.6,0.89,58.81,83413,36903,FORWARD,133.8,4.052,533.7,0.98,58.81,43108,67101,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 00:19:00,13,7,2026,0,19,134.5,7.207,880.6,0.9,58.84,83643,36903,FORWARD,134.5,5.486,726.0,0.98,58.84,43108,67290,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 03:50:00,13,7,2026,3,50,136.3,5.479,682.0,0.91,58.81,83900,36903,FORWARD,136.3,4.061,544.1,0.98,58.81,43108,67496,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 06:31:00,13,7,2026,6,31,136.0,2.561,248.4,0.71,58.81,84046,36903,FORWARD,136.0,1.731,150.0,0.63,58.81,43108,67609,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 09:32:00,13,7,2026,9,32,134.3,3.198,341.8,0.79,58.81,84099,36907,FORWARD,134.3,2.156,270.9,0.93,58.81,43125,67630,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 11:34:00,13,7,2026,11,34,133.9,3.417,365.1,0.79,58.85,84150,36928,FORWARD,133.9,2.324,296.6,0.95,58.85,43151,67669,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 13:02:00,13,7,2026,13,2,132.8,2.62,244.4,0.7,58.92,84159,36983,FORWARD,132.8,1.573,154.4,0.73,58.92,43218,67674,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 14:35:00,13,7,2026,14,35,133.0,2.354,211.3,0.67,58.87,84209,37007,FORWARD,133.0,1.482,135.0,0.68,58.87,43246,67716,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 15:32:00,13,7,2026,15,32,132.5,4.457,529.8,0.89,58.87,84226,37020,FORWARD,132.5,3.906,503.3,0.97,58.87,43268,67725,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 16:33:00,13,7,2026,16,33,132.2,5.851,638.0,0.82,58.82,84290,37020,FORWARD,132.2,4.208,541.2,0.97,58.82,43268,67777,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 17:31:00,13,7,2026,17,31,132.9,2.295,179.5,0.58,58.82,84347,37020,FORWARD,132.9,1.453,81.1,0.41,58.82,43268,67824,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 19:03:00,13,7,2026,19,3,133.7,2.387,231.3,0.72,58.85,84380,37020,FORWARD,133.7,1.507,141.9,0.7,58.85,43268,67843,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-13 22:18:00,13,7,2026,22,18,134.8,4.16,453.4,0.8,58.87,84492,37020,FORWARD,134.8,1.577,132.1,0.62,58.87,43268,67889,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 00:30:00,14,7,2026,0,30,135.7,7.692,958.0,0.91,58.85,84728,37020,FORWARD,135.7,6.548,876.2,0.98,58.85,43268,68108,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 02:52:00,14,7,2026,2,52,136.0,5.482,674.0,0.9,58.84,84912,37020,FORWARD,136.0,3.943,528.6,0.98,58.84,43268,68261,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 04:46:00,14,7,2026,4,46,136.8,5.314,663.4,0.91,58.81,85036,37020,FORWARD,136.8,3.878,522.7,0.98,58.81,43268,68359,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 06:12:00,14,7,2026,6,12,136.2,5.327,633.4,0.87,58.82,85132,37020,FORWARD,136.2,3.666,486.0,0.97,58.82,43268,68435,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 08:16:00,14,7,2026,8,16,134.9,1.797,102.1,0.42,58.81,85205,37020,REVERSE,134.9,2.622,227.7,0.64,58.81,43272,68487,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 09:51:00,14,7,2026,9,51,135.2,5.626,657.1,0.86,58.85,85206,37070,REVERSE,135.2,7.02,793.5,0.83,58.85,43343,68487,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 11:14:00,14,7,2026,11,14,134.3,2.638,111.8,0.31,58.87,85210,37112,REVERSE,134.3,3.318,317.1,0.71,58.87,43402,68487,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 12:33:00,14,7,2026,12,33,133.3,6.196,641.4,0.77,58.85,85211,37153,REVERSE,133.3,5.873,632.3,0.8,58.85,43459,68487,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 13:53:00,14,7,2026,13,53,133.5,2.666,168.4,0.47,58.84,85228,37185,REVERSE,133.5,3.719,363.1,0.73,58.84,43503,68503,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 15:00:00,14,7,2026,15,0,133.8,6.398,758.7,0.88,58.87,85228,37270,REVERSE,133.8,9.266,1050.1,0.84,58.87,43607,68503,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 16:07:00,14,7,2026,16,7,132.5,3.995,415.4,0.78,58.87,85228,37332,REVERSE,132.5,6.564,712.8,0.81,58.87,43697,68503,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 17:13:00,14,7,2026,17,13,132.4,2.922,219.7,0.56,58.84,85239,37343,FORWARD,132.4,1.499,78.2,0.39,58.84,43712,68503,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 18:08:00,14,7,2026,18,8,134.0,2.213,154.0,0.51,58.87,85270,37343,FORWARD,134.0,1.076,52.1,0.36,58.87,43713,68517,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-14 21:40:00,14,7,2026,21,40,135.2,3.546,387.9,0.8,58.85,85361,37343,FORWARD,135.2,2.527,240.2,0.7,58.85,43713,68567,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 00:14:00,15,7,2026,0,14,134.8,9.887,1227.5,0.91,58.79,85480,37343,FORWARD,134.8,8.007,1052.2,0.97,58.79,43713,68653,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 02:38:00,15,7,2026,2,38,136.1,6.196,791.8,0.93,58.85,85693,37343,FORWARD,136.1,5.083,680.2,0.98,58.85,43713,68837,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 04:27:00,15,7,2026,4,27,136.1,5.348,677.0,0.92,58.87,85826,37343,FORWARD,136.1,4.158,556.8,0.98,58.87,43713,68952,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 06:04:00,15,7,2026,6,4,136.0,5.195,649.4,0.91,58.79,85940,37343,FORWARD,136.0,3.876,518.8,0.98,58.79,43713,69043,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 08:14:00,15,7,2026,8,14,135.0,2.018,28.8,0.1,58.82,86049,37343,FORWARD,135.0,2.178,170.0,0.57,58.82,43714,69139,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 09:54:00,15,7,2026,9,54,134.0,2.506,195.1,0.58,58.81,86075,37343,FORWARD,134.0,2.265,277.8,0.91,58.81,43732,69167,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 11:18:00,15,7,2026,11,18,133.4,1.41,6.4,0.03,58.79,86086,37344,REVERSE,133.4,1.674,129.5,0.59,58.79,43732,69191,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 12:34:00,15,7,2026,12,34,133.7,1.61,87.4,0.4,58.81,86094,37345,FORWARD,133.7,2.261,242.6,0.8,58.81,43732,69217,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 13:48:00,15,7,2026,13,48,134.0,2.449,201.2,0.61,58.81,86096,37389,REVERSE,134.0,2.527,182.6,0.53,58.81,43773,69222,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 15:00:00,15,7,2026,15,0,134.1,3.537,372.0,0.78,58.81,86096,37440,REVERSE,134.1,3.652,335.9,0.68,58.81,43820,69222,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 16:16:00,15,7,2026,16,16,133.2,2.014,129.2,0.48,58.85,86096,37512,REVERSE,133.2,1.957,89.8,0.34,58.85,43888,69222,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 17:16:00,15,7,2026,17,16,134.2,4.577,505.9,0.82,58.81,86096,37555,REVERSE,134.2,4.954,519.1,0.78,58.81,43927,69222,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 18:13:00,15,7,2026,18,13,133.6,0.0,0.0,1.0,58.84,86098,37565,FORWARD,133.6,1.172,52.3,0.33,58.84,43937,69225,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-15 21:43:00,15,7,2026,21,43,134.4,14.13,1650.4,0.86,58.82,86554,37565,FORWARD,134.4,11.479,1461.7,0.94,58.82,43937,69657,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 00:18:00,16,7,2026,0,18,135.3,9.769,1186.5,0.89,58.82,86893,37565,FORWARD,135.3,8.851,1151.9,0.96,58.82,43937,69975,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 02:37:00,16,7,2026,2,37,135.4,7.247,873.1,0.88,58.78,87118,37565,FORWARD,135.4,6.001,786.8,0.96,58.78,43937,70182,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 04:34:00,16,7,2026,4,34,136.6,4.833,604.7,0.91,58.81,87274,37565,FORWARD,136.6,3.874,521.3,0.98,58.81,43937,70319,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 06:06:00,16,7,2026,6,6,136.4,4.749,596.0,0.91,58.78,87368,37565,FORWARD,136.4,3.831,515.4,0.98,58.78,43937,70401,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 08:27:00,16,7,2026,8,27,134.9,2.213,128.8,0.43,58.85,87483,37566,REVERSE,134.9,2.539,162.8,0.47,58.85,43939,70489,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 10:01:00,16,7,2026,10,1,135.4,6.581,834.8,0.93,58.87,87491,37648,REVERSE,135.4,8.43,928.4,0.81,58.87,44028,70496,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 11:42:00,16,7,2026,11,42,135.2,10.005,1202.6,0.88,58.87,87497,37739,REVERSE,135.2,10.899,1213.0,0.82,58.87,44123,70500,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 13:11:00,16,7,2026,13,11,135.8,9.865,1200.1,0.89,58.88,87497,37875,REVERSE,135.8,11.697,1343.6,0.84,58.88,44274,70500,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 14:13:00,16,7,2026,14,13,134.3,10.001,1167.9,0.86,58.87,87497,37954,REVERSE,134.3,11.088,1233.1,0.82,58.87,44366,70500,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 15:27:00,16,7,2026,15,27,132.1,8.624,529.8,0.46,58.85,87502,38045,FORWARD,132.1,6.318,800.8,0.95,58.85,44462,70509,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 16:34:00,16,7,2026,16,34,132.4,6.115,104.4,0.12,58.87,87557,38045,FORWARD,132.4,2.814,350.6,0.94,58.87,44463,70578,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 17:33:00,16,7,2026,17,33,133.2,7.436,825.7,0.83,58.85,87613,38045,FORWARD,133.2,5.654,730.6,0.96,58.85,44463,70648,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 19:08:00,16,7,2026,19,8,134.4,2.952,273.9,0.68,58.82,87631,38065,FORWARD,134.4,1.899,185.8,0.72,58.82,44469,70668,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-16 22:29:00,16,7,2026,22,29,134.7,7.803,926.5,0.88,58.82,87765,38065,FORWARD,134.7,5.44,725.9,0.99,58.82,44469,70760,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 01:01:00,17,7,2026,1,1,135.4,5.841,730.9,0.92,58.81,88042,38065,FORWARD,135.4,5.609,754.4,0.99,58.81,44469,71004,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 03:23:00,17,7,2026,3,23,136.0,5.693,695.6,0.89,58.81,88219,38065,FORWARD,136.0,5.065,682.0,0.98,58.81,44469,71178,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 05:08:00,17,7,2026,5,8,136.3,5.562,683.9,0.9,58.82,88338,38065,FORWARD,136.3,4.55,613.1,0.98,58.82,44469,71290,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 06:38:00,17,7,2026,6,38,135.8,4.063,468.4,0.84,58.81,88428,38065,FORWARD,135.8,3.478,448.1,0.94,58.81,44469,71375,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 08:15:00,17,7,2026,8,15,134.4,2.552,163.8,0.47,58.79,88492,38065,REVERSE,134.4,6.574,789.9,0.89,58.79,44469,71432,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 09:46:00,17,7,2026,9,46,134.9,2.037,23.8,0.08,58.82,88519,38076,REVERSE,134.9,2.3,111.7,0.36,58.82,44473,71465,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 11:12:00,17,7,2026,11,12,135.4,14.205,1129.7,0.58,58.84,88554,38081,FORWARD,135.4,1.432,35.9,0.18,58.84,44489,71484,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 12:17:00,17,7,2026,12,17,134.4,8.286,955.5,0.85,58.85,88573,38132,REVERSE,134.4,9.074,983.0,0.8,58.85,44559,71491,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 13:36:00,17,7,2026,13,36,134.5,9.477,1126.1,0.88,58.82,88574,38248,REVERSE,134.5,11.035,1271.7,0.85,58.82,44688,71492,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 14:31:00,17,7,2026,14,31,133.7,8.886,1044.4,0.87,58.87,88574,38335,REVERSE,133.7,10.584,1203.8,0.85,58.87,44789,71492,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 15:29:00,17,7,2026,15,29,133.8,7.27,849.0,0.87,58.85,88574,38417,REVERSE,133.8,8.762,991.2,0.84,58.85,44885,71492,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 16:28:00,17,7,2026,16,28,132.7,2.12,138.2,0.49,58.84,88574,38479,REVERSE,132.7,2.846,265.0,0.7,58.84,44962,71492,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 17:31:00,17,7,2026,17,31,134.1,2.459,202.2,0.61,58.9,88574,38513,REVERSE,134.1,3.426,340.9,0.74,58.9,45010,71492,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 19:03:00,17,7,2026,19,3,133.7,9.709,1127.2,0.86,58.81,88699,38517,FORWARD,133.7,7.867,983.3,0.93,58.81,45020,71596,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-17 22:16:00,17,7,2026,22,16,135.3,5.89,718.8,0.9,58.82,88888,38517,FORWARD,135.3,4.872,650.5,0.98,58.82,45020,71737,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 00:23:00,18,7,2026,0,23,135.6,6.752,809.5,0.88,58.81,89037,38517,FORWARD,135.6,5.038,666.9,0.97,58.81,45020,71878,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 02:26:00,18,7,2026,2,26,136.0,6.878,350.7,0.37,58.82,89191,38517,FORWARD,136.0,4.119,527.9,0.94,58.82,45020,72010,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 04:03:00,18,7,2026,4,3,136.6,2.284,215.7,0.69,58.84,89246,38517,FORWARD,136.6,1.52,125.9,0.6,58.84,45020,72062,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 05:26:00,18,7,2026,5,26,136.9,2.359,217.7,0.67,58.85,89276,38517,FORWARD,136.9,1.519,125.8,0.6,58.85,45020,72079,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 06:34:00,18,7,2026,6,34,136.8,2.452,240.3,0.71,58.85,89299,38517,FORWARD,136.8,1.046,40.4,0.28,58.85,45020,72091,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 08:04:00,18,7,2026,8,4,136.9,2.671,238.7,0.65,58.82,89309,38523,REVERSE,136.9,3.148,314.2,0.72,58.82,45033,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 09:17:00,18,7,2026,9,17,135.9,2.934,262.0,0.65,58.84,89309,38567,REVERSE,135.9,3.521,368.3,0.76,58.84,45088,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 10:14:00,18,7,2026,10,14,135.8,7.047,811.4,0.84,58.82,89309,38621,REVERSE,135.8,7.985,905.2,0.83,58.82,45150,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 11:17:00,18,7,2026,11,17,135.6,9.082,1073.5,0.87,58.81,89309,38721,REVERSE,135.6,10.119,1173.6,0.85,58.81,45261,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 12:12:00,18,7,2026,12,12,135.7,9.896,1169.9,0.87,58.82,89309,38827,REVERSE,135.7,10.581,1225.9,0.85,58.82,45371,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 13:35:00,18,7,2026,13,35,134.4,1.925,133.3,0.51,58.84,89309,38980,REVERSE,134.4,2.129,179.2,0.62,58.84,45531,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 14:25:00,18,7,2026,14,25,135.7,9.661,1141.1,0.86,58.84,89309,39075,REVERSE,135.7,10.252,1189.1,0.85,58.84,45631,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 15:31:00,18,7,2026,15,31,135.8,7.751,917.6,0.87,58.9,89309,39187,REVERSE,135.8,8.41,974.3,0.85,58.9,45748,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 16:29:00,18,7,2026,16,29,134.9,5.322,603.1,0.83,58.88,89309,39261,REVERSE,134.9,5.918,656.8,0.82,58.88,45827,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 17:33:00,18,7,2026,17,33,134.2,2.016,118.0,0.43,58.87,89309,39291,REVERSE,134.2,2.26,192.1,0.63,58.87,45863,72092,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 19:08:00,18,7,2026,19,8,133.8,1.78,127.7,0.53,58.85,89315,39304,FORWARD,133.8,1.006,62.9,0.46,58.85,45881,72094,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-18 22:39:00,18,7,2026,22,39,135.4,1.845,176.6,0.7,58.84,89374,39304,FORWARD,135.4,1.51,124.2,0.6,58.84,45881,72134,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 01:15:00,19,7,2026,1,15,136.0,1.832,176.8,0.7,58.85,89419,39304,FORWARD,136.0,1.514,125.5,0.6,58.85,45881,72166,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 03:20:00,19,7,2026,3,20,136.6,1.763,168.9,0.69,58.81,89456,39304,FORWARD,136.6,1.517,125.4,0.6,58.81,45881,72192,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 04:58:00,19,7,2026,4,58,136.7,1.818,174.8,0.7,58.79,89483,39304,FORWARD,136.7,1.518,126.2,0.6,58.79,45881,72213,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 06:03:00,19,7,2026,6,3,136.5,2.07,194.8,0.68,58.82,89505,39304,FORWARD,136.5,1.519,125.7,0.6,58.82,45881,72227,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 07:56:00,19,7,2026,7,56,136.4,1.867,128.4,0.5,58.79,89524,39306,REVERSE,136.4,2.051,169.7,0.6,58.79,45886,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 08:59:00,19,7,2026,8,59,136.2,4.445,502.1,0.82,58.85,89524,39338,REVERSE,136.2,4.909,545.0,0.81,58.85,45923,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 10:03:00,19,7,2026,10,3,136.3,6.956,811.8,0.85,58.79,89524,39406,REVERSE,136.3,7.563,863.9,0.83,58.79,45996,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 11:27:00,19,7,2026,11,27,135.3,9.938,1156.4,0.85,58.87,89524,39542,REVERSE,135.3,10.017,1154.7,0.85,58.87,46139,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 12:34:00,19,7,2026,12,34,134.4,2.708,257.0,0.7,58.81,89524,39668,REVERSE,134.4,3.162,314.7,0.74,58.81,46271,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 13:49:00,19,7,2026,13,49,135.6,9.544,1128.2,0.87,58.82,89524,39800,REVERSE,135.6,10.381,1205.7,0.85,58.82,46411,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 14:49:00,19,7,2026,14,49,135.4,9.148,1077.9,0.86,58.9,89524,39910,REVERSE,135.4,9.778,1131.2,0.85,58.9,46526,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 15:53:00,19,7,2026,15,53,135.0,7.205,838.2,0.86,58.87,89524,40012,REVERSE,135.0,7.899,899.2,0.84,58.87,46633,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 16:52:00,19,7,2026,16,52,134.7,4.474,497.4,0.82,58.9,89524,40079,REVERSE,134.7,5.101,557.4,0.81,58.9,46706,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 17:57:00,19,7,2026,17,57,133.5,1.948,87.7,0.33,58.87,89524,40109,REVERSE,133.5,2.056,168.8,0.61,58.87,46743,72234,FORWARD,25.618982_-100.29505
25.618982,-100.29505,2026-07-19 21:39:00,19,7,2026,21,39,134.0,1.898,173.1,0.67,58.81,89573,40113,FORWARD,134.0,1.505,121.4,0.6,58.81,46750,72265,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-20 00:34:00,20,7,2026,0,34,134.8,1.972,182.6,0.68,58.81,89626,40113,FORWARD,134.8,1.504,122.4,0.6,58.81,46750,72301,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-20 03:44:00,20,7,2026,3,44,136.4,1.842,173.5,0.68,58.87,89681,40113,FORWARD,136.4,1.526,126.1,0.6,58.87,46750,72339,REVERSE,25.618982_-100.29505
25.618982,-100.29505,2026-07-20 06:16:00,20,7,2026,6,16,136.4,1.877,146.5,0.57,58.84,89725,40113,FORWARD,136.4,1.025,73.9,0.52,58.84,46750,72371,REVERSE,25.618982_-100.29505
