latitud,longitud,timestamp,day,month,year,hour,minute,voltage_V_A,current_A_A,power_W_A,pf_A,freq_Hz_A,energy_Wh_A,voltage_V_B,current_A_B,power_W_B,pf_B,freq_Hz_B,energy_Wh_B,voltage_V_C,current_A_C,power_W_C,pf_C,freq_Hz_C,energy_Wh_C,voltage_V_D,current_A_D,power_W_D,pf_D,freq_Hz_D,energy_Wh_D,id_punto
25.645697,-100.286587,2026-08-13 10:01:00,13,8,2026,10,1,123.7,2.697,255.5,0.76,59.06,432630,0,2.683,252.5,0.75,59.06,431100,123.1,0.046,4.4,0.77,58.96,137980,0,0.049,4.6,0.75,58.96,143110,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 11:16:00,13,8,2026,11,16,122.0,2.073,181.9,0.71,58.99,432850,0,2.058,179.3,0.71,58.99,431310,121.0,0.045,4.2,0.77,58.88,137980,0,0.048,4.4,0.76,58.88,143110,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 12:11:00,13,8,2026,12,11,123.1,1.389,124.8,0.72,59.02,433040,0,1.378,122.7,0.72,59.02,431500,122.1,0.046,4.3,0.77,58.92,137990,0,0.05,4.7,0.76,58.92,143110,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 13:29:00,13,8,2026,13,29,122.0,2.121,186.2,0.71,59.06,433270,0,2.107,183.7,0.71,59.06,431720,120.7,0.045,4.2,0.78,58.93,138000,0,0.048,4.5,0.76,58.93,143120,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 14:17:00,13,8,2026,14,17,120.3,2.859,252.9,0.73,59.04,433400,0,2.833,249.4,0.73,59.04,431850,118.0,8.924,1029.5,0.97,58.96,138420,0,9.109,1058.0,0.98,58.96,143560,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 15:07:00,13,8,2026,15,7,120.4,2.028,184.6,0.75,59.09,433580,0,2.019,182.7,0.75,59.09,432030,118.6,8.927,1035.3,0.97,58.98,139280,0,9.121,1064.8,0.98,58.98,144440,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 16:06:00,13,8,2026,16,6,119.7,2.737,246.4,0.75,59.02,433830,0,2.714,243.1,0.74,59.02,432270,117.0,8.814,1005.6,0.97,58.9,140250,0,9.011,1035.6,0.98,58.9,145450,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 17:06:00,13,8,2026,17,6,119.6,2.649,249.5,0.78,59.02,434060,0,2.634,247.5,0.78,59.02,432500,116.9,4.156,461.1,0.94,58.9,141090,0,4.252,480.0,0.96,58.9,146310,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 18:01:00,13,8,2026,18,1,118.1,3.119,356.4,0.96,59.04,434200,0,3.106,354.7,0.96,59.04,432640,115.7,3.883,426.2,0.94,58.93,141510,0,3.97,443.4,0.96,58.93,146750,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 21:01:00,13,8,2026,21,1,117.1,3.652,343.9,0.8,59.07,435010,0,3.652,344.1,0.8,59.07,433440,116.8,3.579,396.1,0.94,58.98,142720,0,3.657,411.5,0.96,58.98,148010,25.645697_-100.286587
25.645697,-100.286587,2026-08-13 23:09:00,13,8,2026,23,9,118.9,2.977,263.6,0.74,59.04,435940,0,2.967,262.4,0.74,59.04,434360,115.5,7.789,887.6,0.98,58.93,143690,0,7.941,910.1,0.99,58.93,149010,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 00:47:00,14,8,2026,0,47,120.2,2.42,204.7,0.7,59.02,436310,0,2.416,203.8,0.7,59.02,434730,119.9,6.234,741.0,0.99,58.93,144970,0,6.364,758.9,0.99,58.93,150330,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 02:15:00,14,8,2026,2,15,122.0,1.627,143.4,0.72,59.01,436560,0,1.621,142.5,0.72,59.01,434990,121.6,5.159,622.2,0.99,58.92,145800,0,5.264,634.6,0.99,58.92,151170,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 03:29:00,14,8,2026,3,29,121.6,2.693,233.5,0.71,58.99,436790,0,2.68,231.6,0.7,58.99,435220,121.1,5.209,626.3,0.99,58.92,146390,0,5.313,638.9,0.99,58.92,151780,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 04:37:00,14,8,2026,4,37,122.1,2.387,207.1,0.71,59.07,437010,0,2.374,205.8,0.7,59.07,435440,122.7,1.894,223.6,0.95,58.96,146860,0,1.934,230.3,0.96,58.96,152250,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 05:25:00,14,8,2026,5,25,122.4,2.628,228.2,0.7,59.02,437150,0,2.616,226.4,0.7,59.02,435570,122.9,1.011,82.1,0.66,58.95,147140,0,1.031,83.7,0.65,58.95,152540,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 06:27:00,14,8,2026,6,27,122.3,2.326,201.2,0.7,59.06,437330,0,2.314,199.4,0.7,59.06,435750,123.4,1.102,88.3,0.64,58.93,147440,0,1.122,89.7,0.65,58.93,152850,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 08:00:00,14,8,2026,8,0,122.5,2.96,331.0,0.91,59.02,437720,0,2.947,328.3,0.9,59.02,436140,123.2,0.046,4.4,0.76,58.95,147680,0,0.05,4.7,0.76,58.95,153090,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 09:01:00,14,8,2026,9,1,121.5,10.476,1254.5,0.98,59.04,438180,0,10.463,1251.1,0.98,59.04,436600,124.0,0.047,4.5,0.77,58.96,147680,0,0.05,4.7,0.76,58.96,153090,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 10:08:00,14,8,2026,10,8,121.9,2.191,212.7,0.79,59.01,439110,0,2.183,212.3,0.79,59.01,437520,121.7,0.046,4.3,0.77,58.92,147680,0,0.049,4.7,0.77,58.92,153100,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 11:14:00,14,8,2026,11,14,121.1,1.769,176.1,0.82,59.02,439350,0,1.766,175.7,0.82,59.02,437760,122.3,0.045,4.3,0.78,58.9,147690,0,0.049,4.6,0.76,58.9,153100,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 12:09:00,14,8,2026,12,9,121.3,3.515,377.2,0.88,59.04,439650,0,3.493,373.8,0.88,59.04,438060,120.3,0.045,4.3,0.79,58.92,147690,0,0.048,4.5,0.77,58.92,153110,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 13:17:00,14,8,2026,13,17,121.4,2.546,241.7,0.78,59.06,440000,0,2.529,239.8,0.78,59.06,438400,120.1,0.044,4.2,0.78,58.95,147700,0,0.048,4.5,0.78,58.95,153110,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 13:59:00,14,8,2026,13,59,121.2,2.497,217.5,0.71,59.06,440150,0,2.476,215.2,0.71,59.06,438560,119.7,0.044,4.2,0.78,58.93,147700,0,0.048,4.5,0.78,58.93,153120,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 14:38:00,14,8,2026,14,38,120.1,2.129,188.1,0.73,59.04,440280,0,2.116,186.4,0.73,59.04,438680,119.0,0.044,4.1,0.79,58.93,147700,0,0.047,4.3,0.76,58.93,153120,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 15:01:00,14,8,2026,15,1,120.3,1.556,143.0,0.76,59.07,440340,0,1.546,142.0,0.76,59.07,438750,118.7,0.043,4.1,0.79,58.96,147700,0,0.047,4.4,0.78,58.96,153120,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 15:43:00,14,8,2026,15,43,120.2,1.832,165.3,0.74,59.02,440470,0,1.822,164.1,0.74,59.02,438870,119.8,0.044,4.2,0.79,58.88,147710,0,0.048,4.5,0.78,58.88,153120,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 16:22:00,14,8,2026,16,22,119.1,1.176,95.0,0.67,59.06,440600,0,1.171,94.0,0.67,59.06,439000,117.2,0.042,4.0,0.8,58.98,147710,0,0.046,4.3,0.79,58.98,153120,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 16:56:00,14,8,2026,16,56,119.3,3.744,377.9,0.84,59.07,440790,0,3.731,375.6,0.84,59.07,439190,117.5,2.725,298.8,0.93,58.96,147840,0,2.784,310.4,0.94,58.96,153260,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 17:24:00,14,8,2026,17,24,120.0,3.159,353.6,0.93,59.02,440990,0,3.148,351.2,0.92,59.02,439390,117.8,2.641,290.6,0.93,58.95,147980,0,2.698,305.3,0.95,58.95,153400,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 17:56:00,14,8,2026,17,56,118.5,6.749,727.7,0.9,59.02,441250,0,6.72,727.4,0.91,59.02,439650,117.8,2.676,295.3,0.93,58.93,148140,0,2.735,306.9,0.95,58.93,153580,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 19:24:00,14,8,2026,19,24,119.4,4.39,456.8,0.87,59.09,441890,0,4.361,452.5,0.86,59.09,440290,117.7,2.519,276.9,0.93,58.96,148560,0,2.576,287.8,0.94,58.96,154010,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 20:37:00,14,8,2026,20,37,120.1,4.054,418.3,0.85,59.06,442510,0,4.03,414.9,0.85,59.06,440900,118.4,2.429,268.8,0.93,58.96,148890,0,2.481,279.0,0.94,58.96,154350,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 21:21:00,14,8,2026,21,21,120.3,3.825,376.3,0.81,59.07,442770,0,3.804,373.4,0.81,59.07,441160,119.1,2.379,265.2,0.93,58.99,149080,0,2.43,275.2,0.94,58.99,154550,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 22:06:00,14,8,2026,22,6,120.3,2.773,240.5,0.72,59.04,442990,0,2.754,238.4,0.71,59.04,441380,117.4,4.415,513.6,0.98,58.93,149370,0,4.506,523.4,0.98,58.93,154850,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 22:50:00,14,8,2026,22,50,120.0,1.6,135.6,0.7,59.06,443110,0,1.589,134.6,0.7,59.06,441500,116.5,4.236,489.4,0.98,58.96,149740,0,4.321,498.9,0.99,58.96,155220,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 23:24:00,14,8,2026,23,24,121.3,1.085,95.1,0.72,59.04,443240,0,1.078,94.5,0.72,59.04,441620,118.1,4.304,503.4,0.98,58.95,149940,0,4.393,512.9,0.98,58.95,155430,25.645697_-100.286587
25.645697,-100.286587,2026-08-14 23:57:00,14,8,2026,23,57,121.1,2.913,257.3,0.72,59.07,443320,0,2.891,254.7,0.72,59.07,441700,118.4,6.202,728.2,0.99,58.98,150230,0,6.325,745.8,0.99,58.98,155720,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 00:48:00,15,8,2026,0,48,121.6,2.894,258.2,0.73,58.99,443490,0,2.876,256.0,0.73,58.99,441870,118.9,7.009,828.6,0.99,58.93,150710,0,7.147,847.4,0.99,58.93,156210,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 01:30:00,15,8,2026,1,30,121.8,2.728,232.0,0.69,59.06,443620,0,2.707,229.6,0.69,59.06,442000,119.3,5.929,702.5,0.99,58.95,151090,0,6.046,718.9,0.99,58.95,156600,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 01:57:00,15,8,2026,1,57,122.7,2.338,204.2,0.71,59.02,443730,0,2.32,201.8,0.7,59.02,442110,120.2,6.062,724.8,0.99,58.93,151340,0,6.186,741.2,0.99,58.93,156860,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 02:34:00,15,8,2026,2,34,122.4,2.72,234.4,0.7,59.04,443830,0,2.702,232.1,0.7,59.04,442200,121.9,2.17,253.6,0.95,58.95,151650,0,2.216,261.7,0.96,58.95,157180,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 02:59:00,15,8,2026,2,59,122.3,1.197,104.8,0.71,58.96,443900,0,1.19,103.5,0.71,58.96,442280,121.6,1.946,227.0,0.95,58.87,151880,0,1.987,233.9,0.96,58.87,157410,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 03:34:00,15,8,2026,3,34,122.6,2.057,180.2,0.71,59.06,443990,0,2.043,178.2,0.71,59.06,442370,122.1,1.113,88.9,0.65,58.96,152080,0,1.134,90.3,0.65,58.96,157620,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 03:55:00,15,8,2026,3,55,122.7,1.826,158.8,0.7,59.04,444050,0,1.816,157.4,0.7,59.04,442420,122.3,2.147,251.3,0.95,58.98,152250,0,2.192,259.3,0.96,58.98,157790,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 04:22:00,15,8,2026,4,22,123.6,2.072,181.1,0.7,59.02,444110,0,2.058,179.2,0.7,59.02,442490,122.7,1.473,167.1,0.92,58.93,152460,0,1.503,171.4,0.92,58.93,158000,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 04:55:00,15,8,2026,4,55,123.4,2.235,196.2,0.71,59.01,444230,0,2.224,194.8,0.7,59.01,442600,123.8,1.716,128.4,0.6,58.9,152630,0,1.748,130.4,0.6,58.9,158180,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 05:20:00,15,8,2026,5,20,124.1,2.538,225.0,0.71,59.02,444290,0,2.52,222.5,0.71,59.02,442660,122.4,2.091,243.7,0.95,58.93,152760,0,2.134,251.4,0.96,58.93,158310,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 05:39:00,15,8,2026,5,39,123.8,2.176,188.9,0.7,59.01,444380,0,2.162,186.8,0.69,59.01,442750,123.0,1.891,219.8,0.94,58.9,152910,0,1.924,227.0,0.96,58.9,158470,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 05:56:00,15,8,2026,5,56,123.8,1.173,104.3,0.71,59.02,444420,0,1.165,103.2,0.71,59.02,442790,124.0,1.369,152.2,0.89,58.95,153010,0,1.397,156.2,0.9,58.95,158570,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 06:42:00,15,8,2026,6,42,124.2,1.51,124.2,0.66,59.04,444530,0,1.502,122.7,0.65,59.04,442900,123.6,4.726,573.1,0.97,58.95,153220,0,4.818,582.4,0.97,58.95,158780,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 07:30:00,15,8,2026,7,30,123.2,1.742,141.1,0.65,59.02,444610,0,1.733,140.0,0.65,59.02,442980,123.9,1.084,87.1,0.64,58.95,153430,0,1.103,88.4,0.64,58.95,159000,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 07:56:00,15,8,2026,7,56,123.0,1.524,123.7,0.65,59.01,444670,0,1.515,122.2,0.65,59.01,443040,122.3,4.569,542.1,0.96,58.92,153550,0,4.658,551.1,0.96,58.92,159120,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 08:25:00,15,8,2026,8,25,122.6,2.815,301.4,0.87,58.99,444730,0,2.797,298.1,0.86,58.99,443100,124.1,1.259,89.4,0.57,58.9,153650,0,1.282,91.4,0.57,58.9,159220,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 08:56:00,15,8,2026,8,56,123.4,3.018,321.7,0.86,59.01,444910,0,3.003,318.7,0.85,59.01,443280,124.0,2.146,245.8,0.92,58.92,153740,0,2.189,254.4,0.93,58.92,159320,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 09:21:00,15,8,2026,9,21,122.8,2.502,271.0,0.88,59.01,445040,0,2.492,268.8,0.87,59.01,443400,123.5,0.131,4.3,0.26,58.93,153830,0,0.135,5.4,0.32,58.93,159410,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 09:54:00,15,8,2026,9,54,123.3,4.042,447.3,0.89,59.04,445270,0,4.018,443.1,0.89,59.04,443630,122.7,0.046,4.4,0.76,58.96,153850,0,0.049,4.6,0.76,58.96,159420,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 10:23:00,15,8,2026,10,23,123.2,3.044,362.5,0.96,59.01,445460,0,3.022,359.2,0.96,59.01,443820,121.3,0.046,4.3,0.78,58.93,153850,0,0.05,4.6,0.76,58.93,159430,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 10:56:00,15,8,2026,10,56,123.5,3.795,409.0,0.87,58.99,445640,0,3.772,405.5,0.86,58.99,443990,122.9,0.046,4.4,0.77,58.9,153850,0,0.05,4.7,0.75,58.9,159430,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 11:22:00,15,8,2026,11,22,122.4,3.813,408.9,0.87,59.02,446000,0,3.801,406.6,0.87,59.02,444350,122.3,0.046,4.4,0.77,58.92,153860,0,0.049,4.5,0.75,58.92,159430,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 11:54:00,15,8,2026,11,54,122.6,2.686,267.4,0.81,59.02,446150,0,2.676,265.4,0.8,59.02,444500,121.5,0.045,4.3,0.77,58.93,153860,0,0.048,4.5,0.76,58.93,159430,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 12:28:00,15,8,2026,12,28,120.5,10.05,1191.6,0.98,59.07,446390,0,10.016,1185.8,0.98,59.07,444740,122.2,0.045,4.4,0.78,58.95,153860,0,0.049,4.6,0.76,58.95,159440,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 13:00:00,15,8,2026,13,0,121.8,0.828,65.4,0.64,59.01,446630,0,0.827,65.1,0.64,59.01,444980,121.7,0.045,4.2,0.77,58.93,153860,0,0.048,4.5,0.77,58.93,159440,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 13:28:00,15,8,2026,13,28,121.7,1.8,143.2,0.65,59.02,446680,0,1.791,142.3,0.65,59.02,445030,119.9,0.044,4.2,0.79,58.93,153860,0,0.048,4.5,0.77,58.93,159440,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 13:52:00,15,8,2026,13,52,121.6,1.553,123.8,0.65,59.09,446740,0,1.544,122.8,0.65,59.09,445090,120.5,0.044,4.2,0.78,58.96,153860,0,0.048,4.5,0.77,58.96,159440,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 14:21:00,15,8,2026,14,21,120.5,1.402,112.5,0.66,59.09,446780,0,1.398,111.8,0.66,59.09,445130,120.1,0.044,4.2,0.78,58.98,153870,0,0.048,4.5,0.77,58.98,159440,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 14:56:00,15,8,2026,14,56,120.8,1.597,126.8,0.65,58.99,446860,0,1.589,125.9,0.65,58.99,445210,120.0,0.044,4.1,0.78,58.9,153870,0,0.048,4.5,0.78,58.9,159450,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 15:22:00,15,8,2026,15,22,120.1,0.843,65.2,0.64,59.02,446910,0,0.84,64.5,0.63,59.02,445260,119.5,0.043,4.1,0.79,58.93,153870,0,0.047,4.4,0.78,58.93,159450,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 15:53:00,15,8,2026,15,53,119.9,1.797,142.2,0.65,59.06,446960,0,1.792,141.2,0.65,59.06,445310,119.9,0.044,4.1,0.78,58.95,153870,0,0.048,4.4,0.77,58.95,159450,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 16:21:00,15,8,2026,16,21,120.8,1.575,124.5,0.65,59.06,447030,0,1.56,122.4,0.64,59.06,445380,118.8,0.043,4.1,0.79,58.92,153880,0,0.049,4.5,0.78,58.92,159450,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 16:55:00,15,8,2026,16,55,119.3,2.897,268.3,0.77,59.07,447100,0,2.887,267.1,0.77,59.07,445450,119.2,0.043,4.1,0.79,58.95,153880,0,0.049,4.6,0.79,58.95,159450,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 17:19:00,15,8,2026,17,19,119.6,2.595,233.8,0.75,58.99,447220,0,2.585,232.6,0.75,58.99,445570,118.5,2.76,306.2,0.93,58.9,153890,0,2.82,318.0,0.95,58.9,159470,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 17:39:00,15,8,2026,17,39,119.3,1.357,131.4,0.81,59.07,447270,0,1.351,130.0,0.8,59.07,445620,119.6,2.716,304.4,0.93,58.98,153990,0,2.775,316.1,0.95,58.98,159570,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 17:56:00,15,8,2026,17,56,118.8,2.978,265.3,0.74,59.09,447330,0,2.969,263.7,0.74,59.09,445680,119.4,2.678,299.5,0.93,58.96,154090,0,2.736,311.2,0.95,58.96,159670,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 19:32:00,15,8,2026,19,32,120.2,1.867,175.2,0.78,59.02,447740,0,1.865,174.2,0.77,59.02,446080,121.8,2.528,287.4,0.93,58.93,154550,0,2.583,298.4,0.94,58.93,160160,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 20:46:00,15,8,2026,20,46,121.2,3.216,310.6,0.79,59.07,448140,0,3.202,308.4,0.79,59.07,446480,119.8,2.422,271.0,0.93,58.96,154900,0,2.474,280.7,0.94,58.96,160510,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 21:48:00,15,8,2026,21,48,121.2,3.135,300.3,0.78,59.02,448470,0,3.121,298.2,0.78,59.02,446810,119.9,2.366,265.0,0.93,58.92,155160,0,2.416,274.9,0.94,58.92,160790,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 22:35:00,15,8,2026,22,35,121.3,2.641,228.6,0.71,59.07,448700,0,2.629,226.8,0.71,59.07,447030,120.6,6.377,763.5,0.99,58.95,155650,0,6.504,781.5,0.99,58.95,161290,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 23:04:00,15,8,2026,23,4,120.5,2.884,251.7,0.72,59.07,448790,0,2.871,249.4,0.71,59.07,447130,121.0,6.329,760.5,0.99,58.96,155990,0,6.454,777.5,0.99,58.96,161630,25.645697_-100.286587
25.645697,-100.286587,2026-08-15 23:47:00,15,8,2026,23,47,120.4,2.531,218.8,0.71,59.06,448970,0,2.519,217.1,0.71,59.06,447310,120.9,6.311,758.5,0.99,58.95,156420,0,6.436,776.0,0.99,58.95,162080,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 00:39:00,16,8,2026,0,39,121.1,2.34,198.4,0.69,59.01,449140,0,2.329,196.9,0.69,59.01,447470,121.5,2.288,266.2,0.95,58.88,156920,0,2.336,274.8,0.96,58.88,162590,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 01:18:00,16,8,2026,1,18,120.3,2.423,202.8,0.69,59.01,449290,0,2.415,201.6,0.69,59.01,447630,120.2,4.682,543.3,0.96,58.9,157240,0,4.772,552.7,0.96,58.9,162920,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 01:49:00,16,8,2026,1,49,120.6,1.178,102.8,0.72,59.02,449370,0,1.17,101.7,0.71,59.02,447700,121.0,2.191,254.2,0.95,58.92,157470,0,2.236,262.1,0.96,58.92,163150,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 02:28:00,16,8,2026,2,28,122.0,2.355,203.8,0.7,59.06,449500,0,2.337,201.2,0.7,59.06,447830,122.3,1.239,95.0,0.62,58.93,157760,0,1.263,96.6,0.62,58.93,163450,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 03:00:00,16,8,2026,3,0,122.3,2.097,180.3,0.7,59.01,449590,0,2.081,178.3,0.69,59.01,447920,120.8,5.815,698.3,0.99,58.92,157920,0,5.927,713.5,0.99,58.92,163610,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 03:46:00,16,8,2026,3,46,122.2,1.816,160.1,0.72,59.04,449710,0,1.804,158.5,0.71,59.04,448040,121.9,4.964,599.3,0.98,58.93,158240,0,5.059,610.3,0.98,58.93,163940,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 04:22:00,16,8,2026,4,22,122.5,2.002,179.1,0.73,59.02,449800,0,1.994,177.8,0.72,59.02,448120,122.5,4.508,540.5,0.97,58.95,158440,0,4.594,538.5,0.95,58.95,164140,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 04:55:00,16,8,2026,4,55,122.6,1.796,162.1,0.73,59.06,449900,0,1.787,160.6,0.73,59.06,448230,122.2,5.089,611.5,0.98,58.93,158570,0,5.186,621.7,0.98,58.93,164280,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 05:20:00,16,8,2026,5,20,122.9,1.148,102.4,0.72,58.99,449960,0,1.146,101.9,0.72,58.99,448280,121.9,1.042,83.6,0.65,58.92,158710,0,1.061,84.9,0.65,58.92,164410,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 05:53:00,16,8,2026,5,53,122.9,1.152,103.3,0.72,59.02,450080,0,1.149,102.3,0.72,59.02,448410,122.8,1.215,97.2,0.65,58.93,158840,0,1.236,98.6,0.64,58.93,164550,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 06:38:00,16,8,2026,6,38,122.7,2.37,217.1,0.74,59.04,450280,0,2.347,215.4,0.74,59.04,448610,123.7,1.126,79.5,0.57,58.95,158930,0,1.146,81.3,0.57,58.95,164640,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 07:17:00,16,8,2026,7,17,122.8,1.902,158.4,0.67,59.04,450400,0,1.894,157.2,0.67,59.04,448720,124.0,1.127,81.1,0.57,58.95,158980,0,1.147,83.0,0.58,58.95,164700,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 07:47:00,16,8,2026,7,47,123.1,2.683,249.5,0.75,59.02,450470,0,2.675,247.9,0.75,59.02,448800,124.2,1.051,75.6,0.57,58.93,159020,0,1.071,77.4,0.58,58.93,164740,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 08:22:00,16,8,2026,8,22,123.5,2.938,285.8,0.78,59.01,450660,0,2.923,282.6,0.78,59.01,448980,123.4,1.028,71.7,0.56,58.9,159070,0,1.048,73.5,0.56,58.9,164790,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 08:56:00,16,8,2026,8,56,123.7,2.797,255.2,0.73,59.07,450830,0,2.78,251.8,0.73,59.07,449150,123.3,2.061,238.2,0.93,58.96,159170,0,2.103,246.3,0.94,58.96,164890,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 09:23:00,16,8,2026,9,23,123.8,2.151,224.2,0.84,58.99,450940,0,2.142,221.9,0.83,58.99,449260,124.0,0.046,4.4,0.76,58.92,159200,0,0.05,4.6,0.75,58.92,164920,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 09:54:00,16,8,2026,9,54,124.4,4.033,434.8,0.86,58.99,451120,0,4.012,431.3,0.86,58.99,449430,124.3,0.048,4.5,0.76,58.88,159200,0,0.051,4.7,0.74,58.88,164920,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 10:24:00,16,8,2026,10,24,125.3,2.51,288.7,0.91,59.06,451290,0,2.495,285.7,0.91,59.06,449610,124.9,0.048,4.6,0.75,58.95,159200,0,0.052,4.9,0.74,58.95,164920,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 10:57:00,16,8,2026,10,57,123.8,2.237,224.4,0.81,59.01,451470,0,2.221,222.6,0.8,59.01,449780,123.8,0.047,4.4,0.76,58.88,159210,0,0.051,4.7,0.75,58.88,164920,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 11:23:00,16,8,2026,11,23,124.5,1.361,148.7,0.87,59.02,451570,0,1.348,146.7,0.87,59.02,449880,123.2,0.047,4.4,0.76,58.93,159210,0,0.051,4.8,0.75,58.93,164930,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 11:52:00,16,8,2026,11,52,124.7,2.169,218.8,0.8,58.98,451670,0,2.159,217.6,0.8,58.98,449980,123.5,0.047,4.4,0.76,58.88,159210,0,0.05,4.7,0.75,58.88,164930,25.645697_-100.286587
25.645697,-100.286587,2026-08-16 12:28:00,16,8,2026,12,28,123.1,0.833,65.9,0.64,59.04,451760,0,0.833,66.2,0.64,59.04,450070,122.9,0.046,4.3,0.76,58.95,159210,0,0.049,4.6,0.76,58.95,164930,25.645697_-100.286587
